transaction_id,date,amount,exemption_flag,exemption_type,customer_category,payment_channel,region
43,2023-10-31 03:51:10,24.244070773369266,False,None,Retail,Cartão,Nordeste
44,2023-06-17 13:53:01,50.48495349193362,False,None,Corporate,Boleto,Norte
45,2023-11-21 19:12:50,6.4330340513436965,False,None,Retail,Boleto,Nordeste
46,2024-03-03 05:40:06,58.87123263929579,False,None,Retail,Cartão,Nordeste
47,2024-03-15 11:41:39,51.07821403578312,True,VIP,Corporate,PIX,Nordeste
48,2024-03-05 23:26:55,57.0715979974226,False,None,Retail,Cartão,Sudeste
49,2024-02-02 13:58:16,65.85524424422204,False,None,Retail,Cartão,Sudeste
50,2023-05-17 02:33:08,52.9819188250828,False,None,Retail,Cartão,Sul
51,2024-02-10 09:13:22,74.47357606482134,False,None,Retail,PIX,Norte
52,2023-05-19 19:44:06,59.32918716428315,True,ErroSistema,Corporate,Boleto,Sudeste
53,2024-03-05 05:01:08,38.64309729775925,False,None,Retail,Cartão,Sudeste
54,2024-01-01 20:02:16,46.434334367811815,False,None,Corporate,PIX,Nordeste
55,2023-08-23 20:10:14,16.08063459874795,False,None,Retail,Cartão,Nordeste
56,2024-01-15 01:02:09,36.46714339291751,False,None,Retail,PIX,Centro-Oeste
57,2023-10-13 14:47:31,44.28505391099914,False,None,Corporate,Boleto,Centro-Oeste
58,2023-12-08 17:24:40,58.19410414336499,True,CoberturaEspecial,Corporate,Boleto,Centro-Oeste
59,2023-12-08 08:47:55,38.744584571872835,False,None,Retail,PIX,Sudeste
60,2023-05-28 04:22:37,31.30603979098354,False,None,Retail,Boleto,Centro-Oeste
61,2023-10-20 10:01:21,21.68702145487811,False,None,Retail,PIX,Norte
62,2023-08-26 10:42:01,41.05373722110023,False,None,Corporate,PIX,Centro-Oeste
63,2023-05-05 23:08:09,79.26277703551895,True,ErroSistema,Retail,Cartão,Sul
64,2023-10-30 23:16:04,54.06660552345549,False,None,Retail,Cartão,Sul
65,2023-11-20 07:28:01,64.09369118532769,False,None,Retail,Cartão,Nordeste
66,2023-11-30 23:01:39,36.49918651003626,False,None,Retail,Cartão,Sudeste
67,2024-03-14 14:19:07,26.39825359846672,False,None,Corporate,Cartão,Sul
68,2023-08-28 20:32:46,31.68383803867899,False,None,Retail,Cartão,Norte
69,2023-10-13 18:21:47,48.54303336263544,True,VIP,Retail,Cartão,Nordeste
70,2023-12-16 03:08:54,20.08806734781115,False,None,Retail,PIX,Sul
71,2023-05-19 21:39:55,34.90114375385344,False,None,Retail,PIX,Centro-Oeste
72,2023-09-14 14:30:20,41.2045897104306,False,None,Retail,Cartão,Sul
73,2023-12-27 00:38:31,30.186120409050485,False,None,Retail,Cartão,Sul
74,2023-09-22 00:24:14,18.14475474012756,False,None,Retail,Cartão,Nordeste
75,2023-07-02 01:13:06,54.344805473146366,False,None,Corporate,PIX,Sudeste
76,2023-09-18 15:07:57,50.688071673268475,True,VIP,Corporate,Cartão,Centro-Oeste
77,2023-05-10 15:42:08,61.68544801445194,False,None,Retail,PIX,Centro-Oeste
78,2023-06-06 02:14:59,33.34361376121336,False,None,Retail,PIX,Centro-Oeste
79,2023-08-23 16:34:57,61.39884114571207,False,None,Retail,PIX,Centro-Oeste
80,2024-02-24 19:07:19,72.93956291730328,False,None,Retail,Cartão,Sudeste
81,2024-01-10 12:24:35,53.93322098355282,False,None,Corporate,Cartão,Centro-Oeste
82,2024-04-02 03:26:57,40.85095558330009,True,Promoção,Government,PIX,Unknown
83,2023-09-29 02:14:21,52.17620974263866,False,None,Corporate,Cartão,Nordeste
84,2023-11-25 20:43:49,40.133189160566346,False,None,Retail,Boleto,Norte
85,2023-12-14 10:30:13,37.63574663481873,False,None,Corporate,Cartão,Sudeste
86,2024-01-02 12:13:55,60.24890584254989,False,None,Retail,Cartão,Centro-Oeste
87,2023-12-31 20:25:25,47.91424520319202,False,None,Corporate,PIX,Nordeste
88,2023-04-22 03:30:36,68.07643480175044,True,ErroSistema,Retail,Boleto,Nordeste
89,2023-05-30 11:45:02,43.36365516134645,False,None,Retail,PIX,Sul
90,2024-02-28 12:35:29,44.882381289949834,False,None,Retail,Boleto,Sul
91,2023-07-12 06:36:09,41.50233507152792,False,None,Retail,Boleto,Norte
92,2023-11-25 19:04:11,33.197248419691924,True,Promoção,Corporate,PIX,Norte
93,2023-07-27 08:49:37,62.216373479248865,True,Promoção,Corporate,PIX,Sul
94,2023-11-29 22:48:41,82.78567496921232,True,CoberturaEspecial,Corporate,PIX,Sul
95,2023-11-13 21:35:57,44.26659142150773,False,None,Government,PIX,Nordeste
96,2023-12-12 19:22:11,39.792560844874906,False,None,Retail,Cartão,Sudeste
97,2023-11-11 07:06:53,195.81507477598814,False,None,Retail,Cartão,Sul
98,2023-05-24 06:27:42,39.8040015859943,False,None,Retail,Cartão,Centro-Oeste
99,2024-02-22 14:37:02,74.74675529361203,False,None,Corporate,Cartão,Sudeste
100,2023-08-24 00:13:59,39.22279220360163,False,None,Retail,Cartão,Sudeste
101,2023-04-25 12:51:25,41.220997986656904,True,VIP,Retail,Cartão,Centro-Oeste
102,2023-05-22 07:46:30,31.39468621773542,True,Promoção,Retail,Cartão,Centro-Oeste
103,2024-01-02 22:53:47,54.404731607946054,False,None,Government,Cartão,Centro-Oeste
104,2024-02-19 10:52:40,48.991556567735195,False,None,Corporate,Boleto,Nordeste
105,2023-04-30 15:48:13,32.9423183629616,False,None,Retail,Cartão,Sul
106,2023-12-24 10:29:59,36.60755604022881,True,Promoção,Corporate,PIX,Sul
107,2023-05-27 23:10:12,72.99400055803336,False,None,Retail,Cartão,Nordeste
108,2024-02-04 12:57:51,50.490616344031515,True,VIP,Retail,Boleto,Sudeste
109,2023-12-30 03:26:36,51.52528093170947,True,VIP,Corporate,PIX,Nordeste
110,2024-01-28 13:02:09,51.58480737539092,False,None,Retail,Cartão,Sul
111,2023-05-20 07:10:38,70.91938082316764,False,None,Retail,PIX,Norte
112,2023-05-19 10:45:08,34.32178456518935,False,None,Corporate,Boleto,Nordeste
113,2023-05-29 10:44:39,44.054067197353184,False,None,Corporate,Cartão,Norte
114,2024-01-02 00:53:45,47.465521900062335,False,None,Government,Cartão,Norte
115,2023-11-19 15:20:56,24.182362620654136,False,None,Retail,PIX,Centro-Oeste
116,2024-01-16 00:03:07,36.25787725127985,False,None,Retail,Boleto,Centro-Oeste
117,2023-10-16 15:02:19,65.70012240921406,False,None,Retail,Cartão,Centro-Oeste
118,2023-08-24 08:12:28,61.40320244495176,True,CoberturaEspecial,Corporate,PIX,Norte
119,2023-05-03 20:59:20,64.05600312653047,False,None,Retail,PIX,Sul
120,2024-04-11 11:03:56,41.16364666202898,False,None,Retail,PIX,Centro-Oeste
121,2024-01-08 13:22:22,43.014571398217456,True,CoberturaEspecial,Retail,PIX,Unknown
122,2023-06-17 20:57:16,23.17901757442951,False,None,Corporate,PIX,Sudeste
123,2023-11-15 16:18:08,63.97901813474465,True,Promoção,Retail,Cartão,Norte
124,2023-04-19 13:36:24,66.44978403149145,False,None,Retail,Boleto,Norte
125,2023-08-21 20:51:18,66.25881449803413,False,None,Retail,PIX,Centro-Oeste
126,2023-07-03 21:09:28,74.0613688021586,False,None,Retail,Cartão,Sudeste
127,2024-03-13 01:41:43,56.331628902348584,True,Promoção,Retail,Cartão,Sudeste
128,2023-11-16 14:13:20,73.35322754820038,False,None,Retail,Cartão,Nordeste
129,2023-10-05 04:09:15,46.99288086263182,False,None,Corporate,Cartão,Nordeste
130,2023-11-25 00:02:15,23.494844524916747,True,Promoção,Retail,Cartão,Centro-Oeste
131,2024-01-18 12:08:55,62.91087015860177,False,None,Retail,PIX,Norte
132,2024-02-24 13:12:30,22.941663109869566,False,None,Retail,PIX,Sudeste
133,2023-09-13 05:07:22,52.55303074240048,False,None,Government,Cartão,Sudeste
134,2023-10-11 11:20:18,64.32985703186384,True,ErroSistema,Retail,PIX,Sudeste
135,2023-10-21 12:51:28,54.86388194052795,False,None,Corporate,Boleto,Norte
136,2023-05-09 02:31:35,84.17364605873414,True,CoberturaEspecial,Corporate,Cartão,Nordeste
137,2023-08-18 12:35:46,20.51106508779533,False,None,Retail,Cartão,Centro-Oeste
138,2023-06-13 07:54:10,48.757089911961266,False,None,Retail,Cartão,Nordeste
139,2024-01-24 15:09:20,189.26660158229168,False,None,Corporate,PIX,Sudeste
140,2023-11-23 14:23:54,29.838457757263797,True,Promoção,Corporate,Cartão,Sudeste
141,2023-10-21 12:37:24,32.69400813913572,False,None,Corporate,Cartão,Norte
142,2023-11-25 00:16:41,37.323070837601,False,None,Corporate,Cartão,Norte
143,2024-03-27 03:52:06,33.505290589261065,False,None,Retail,PIX,Norte
144,2023-08-28 05:04:57,48.38008024754198,False,None,Corporate,PIX,Centro-Oeste
145,2024-03-06 19:42:32,40.9555264977176,False,None,Retail,Cartão,Sul
146,2023-06-02 14:22:19,54.768625761435125,False,None,Retail,PIX,Sul
147,2023-10-21 08:10:46,59.741456993045944,True,VIP,Corporate,Cartão,Centro-Oeste
148,2024-02-25 14:33:44,58.72668439578334,False,None,Retail,Boleto,Centro-Oeste
149,2024-02-16 18:15:35,43.84810632222866,False,None,Retail,Cartão,Centro-Oeste
150,2023-11-10 17:02:03,54.26713444196708,False,None,Retail,Cartão,Nordeste
151,2023-09-03 20:20:49,65.526933742651,False,None,Retail,PIX,Centro-Oeste
152,2023-07-10 12:35:44,56.68346871916235,False,None,Corporate,PIX,Nordeste
153,2023-06-10 14:39:43,77.8846654166513,False,None,Retail,Cartão,Norte
154,2023-10-16 11:39:34,64.73268480150031,False,None,Corporate,Cartão,Sudeste
155,2024-02-25 22:00:54,75.77610608972692,False,None,Retail,Cartão,Sul
156,2023-12-12 13:16:45,12.614853081049027,True,CoberturaEspecial,Retail,PIX,Sudeste
157,2023-12-17 03:07:03,51.450141817103486,False,None,Retail,Cartão,Sul
158,2023-07-20 10:53:24,45.14101248571673,False,None,Retail,Boleto,Norte
159,2023-09-17 07:14:42,48.125304045286775,False,None,Retail,PIX,Sul
160,2024-01-10 11:04:11,37.92560869843791,False,None,Corporate,Cartão,Norte
161,2023-12-10 20:58:15,55.94299100576269,False,None,Retail,PIX,Sudeste
162,2023-06-21 20:13:09,22.87465351373881,False,None,Retail,Cartão,Nordeste
163,2023-11-23 17:41:46,56.05155294306936,True,CoberturaEspecial,Retail,Boleto,Sul
164,2024-03-09 21:31:14,38.42433169729189,False,None,Retail,PIX,Centro-Oeste
165,2023-10-08 05:48:48,42.49420864819349,True,Promoção,Retail,Cartão,Nordeste
166,2023-04-24 16:27:14,56.577526543486066,False,None,Corporate,Cartão,Nordeste
167,2023-08-16 15:21:08,51.181665917995,True,ErroSistema,Retail,PIX,Norte
168,2023-09-13 05:54:54,65.8088136710968,False,None,Retail,Cartão,Sudeste
169,2023-08-11 16:41:49,35.45744741231016,False,None,Retail,Boleto,Centro-Oeste
170,2023-12-31 16:40:34,48.78941521674309,False,None,Retail,Cartão,Sudeste
171,2023-09-13 18:22:56,63.33159675516727,False,None,Retail,Cartão,Sudeste
172,2023-09-14 02:42:12,55.41799615627097,False,None,Corporate,Boleto,Nordeste
173,2024-03-11 13:49:13,56.383913801941944,False,None,Corporate,Boleto,Centro-Oeste
174,2023-07-08 00:42:30,66.6206428757485,False,None,Retail,Cartão,Sul
175,2024-01-09 13:28:30,43.90636326695708,False,None,Corporate,Boleto,Centro-Oeste
176,2024-02-14 15:47:25,40.74753684316593,False,None,Retail,Cartão,Norte
177,2023-07-07 22:32:06,58.638566553985044,False,None,Corporate,Cartão,Nordeste
178,2023-06-26 03:46:34,47.75852770983366,False,None,Government,Cartão,Centro-Oeste
179,2024-04-06 07:58:00,66.83305351546574,False,None,Retail,Boleto,Norte
180,2024-01-25 15:49:34,55.54660155672584,False,None,Retail,Cartão,Sul
181,2023-07-03 08:27:05,40.64973979564607,False,None,Retail,Boleto,Sudeste
182,2023-07-26 12:10:17,55.07576040216713,False,None,Retail,Boleto,Sudeste
183,2023-07-19 07:02:19,36.459505036662,False,None,Retail,Cartão,Norte
184,2024-02-27 14:42:20,64.20392702535585,False,None,Corporate,Boleto,Nordeste
185,2024-03-02 11:29:54,29.042715401777723,False,None,Retail,PIX,Sudeste
186,2023-04-27 21:46:38,68.33097911294277,False,None,Retail,Cartão,Nordeste
187,2023-12-30 10:35:11,54.81314766776866,False,None,Corporate,PIX,Nordeste
188,2023-10-14 20:28:22,47.53158545565989,True,Promoção,Corporate,Cartão,Sudeste
189,2024-03-13 02:14:08,61.45001226400815,False,None,Retail,PIX,Sul
190,2023-07-20 06:16:19,57.66989966243533,False,None,Corporate,Boleto,Centro-Oeste
191,2023-05-27 13:17:48,69.95572528487091,False,None,Government,Boleto,Sudeste
192,2023-05-26 16:33:35,69.815926075302,False,None,Retail,PIX,Centro-Oeste
193,2023-04-29 02:52:51,55.2843566624943,False,None,Retail,Cartão,Nordeste
194,2023-06-23 10:37:17,36.923439679376344,False,None,Corporate,Cartão,Sul
195,2024-03-08 01:24:52,41.87736499330639,False,None,Corporate,Cartão,Nordeste
196,2024-04-06 04:16:22,48.92529671282527,False,None,Retail,PIX,Sul
197,2023-09-07 22:00:06,66.22582541592641,False,None,Retail,PIX,Norte
198,2023-11-10 10:46:04,43.154203079937865,True,ErroSistema,Corporate,Cartão,Sul
199,2023-05-27 16:53:34,44.40589219354795,False,None,Government,Cartão,Sul
200,2024-01-19 22:46:02,77.72525943901141,False,None,Corporate,Boleto,Nordeste
201,2023-08-08 03:14:43,48.4355223293341,False,None,Government,Cartão,Sudeste
202,2024-01-10 03:03:40,40.47902164600092,False,None,Corporate,Cartão,Sudeste
203,2024-03-15 10:31:59,61.64969042591221,False,None,Government,Cartão,Unknown
204,2023-12-29 06:59:18,49.15798575560623,True,ErroSistema,Corporate,Boleto,Norte
205,2023-05-23 05:57:14,29.15601254849652,False,None,Government,Cartão,Sul
206,2024-04-15 03:16:02,65.61371124211061,False,None,Retail,Cartão,Centro-Oeste
207,2023-12-22 02:58:29,38.79441018951088,False,None,Corporate,Boleto,Sul
208,2024-01-15 19:23:07,50.65378397584364,False,None,Retail,PIX,Sul
209,2023-04-19 12:06:25,48.97791329318965,False,None,Retail,Cartão,Norte
210,2024-04-09 06:01:13,53.45151760204795,False,None,Retail,Boleto,Norte
211,2023-10-06 15:35:08,17.133888911530036,False,None,Retail,Boleto,Centro-Oeste
212,2024-03-10 15:43:57,44.973507818011484,False,None,Retail,PIX,Sudeste
213,2023-05-18 09:24:08,66.87255590173552,False,None,Government,Boleto,Sul
214,2023-10-31 10:46:12,68.9816827983748,True,VIP,Corporate,Boleto,Nordeste
215,2023-11-17 09:59:33,35.130644275395184,False,None,Government,PIX,Centro-Oeste
216,2023-10-05 11:46:35,63.80897364067724,True,Promoção,Government,Cartão,Sul
217,2024-03-21 21:14:03,38.57855368361624,False,None,Retail,Boleto,Norte
218,2024-03-26 03:12:43,44.38201610919075,False,None,Retail,Boleto,Norte
219,2023-08-18 15:54:59,45.17023450311123,False,None,Retail,Cartão,Norte
220,2023-07-24 03:21:01,51.632055645581126,False,None,Retail,Cartão,Norte
221,2023-05-12 06:03:41,65.02049684436294,False,None,Corporate,Cartão,Sudeste
222,2023-05-02 21:44:42,53.968768040436665,False,None,Retail,Cartão,Sudeste
223,2023-11-05 10:59:11,48.10802359514233,False,None,Retail,PIX,Sul
224,2023-09-02 20:03:05,64.50966849557324,True,ErroSistema,Retail,PIX,Sul
225,2023-12-18 14:28:06,37.96007914649428,False,None,Retail,Cartão,Centro-Oeste
226,2024-01-15 17:33:15,48.84173834798076,False,None,Retail,Cartão,Norte
227,2023-12-10 09:28:56,64.93671842566293,False,None,Corporate,PIX,Norte
228,2024-01-17 13:53:42,57.939593176858594,True,CoberturaEspecial,Retail,Boleto,Nordeste
229,2023-05-17 18:06:53,43.00544033832631,False,None,Retail,PIX,Nordeste
230,2023-05-22 15:36:00,123.41591450563583,False,None,Retail,Cartão,Norte
231,2024-03-07 11:26:56,54.66287286192217,False,None,Corporate,PIX,Nordeste
232,2023-06-26 05:39:04,26.31987197145516,False,None,Retail,PIX,Nordeste
233,2024-04-04 05:01:14,46.812479529632526,False,None,Retail,Cartão,Norte
234,2024-01-04 02:58:05,67.68422598855001,False,None,Retail,Cartão,Sudeste
235,2023-05-14 20:50:00,58.951379694527745,False,None,Government,Cartão,Sudeste
236,2024-01-18 03:22:27,19.645190329817492,False,None,Government,Cartão,Sul
237,2023-06-08 00:37:32,53.006772565104754,False,None,Retail,PIX,Sudeste
238,2023-06-25 09:16:24,45.21245128096108,False,None,Corporate,Cartão,Norte
239,2023-04-23 15:51:30,30.894238989118257,False,None,Retail,PIX,Unknown
240,2024-03-29 14:12:54,55.025319437031534,False,None,Retail,PIX,Norte
241,2023-05-18 11:53:41,42.62393226813909,False,None,Retail,Cartão,Centro-Oeste
242,2023-09-11 21:21:11,42.716989420407536,True,Promoção,Retail,Boleto,Nordeste
243,2023-09-07 03:33:46,51.8606767764008,False,None,Corporate,Cartão,Norte
244,2023-10-02 10:55:04,40.61173203647773,True,ErroSistema,Government,Cartão,Sul
245,2023-05-11 14:48:29,51.43603750799845,False,None,Retail,PIX,Sul
246,2023-10-02 22:01:08,41.10012665555099,True,CoberturaEspecial,Retail,Cartão,Nordeste
247,2023-12-20 08:54:56,41.923078090661875,True,VIP,Retail,Cartão,Unknown
248,2023-08-30 02:49:22,64.89394653943292,False,None,Retail,PIX,Sul
249,2023-10-24 06:27:53,66.42007454570415,False,None,Government,Boleto,Centro-Oeste
250,2023-07-11 09:32:27,24.370186292860627,False,None,Corporate,Boleto,Nordeste
251,2023-07-24 08:08:55,61.206092657698285,False,None,Corporate,PIX,Centro-Oeste
252,2024-01-12 22:01:50,70.97886506939159,False,None,Retail,Cartão,Nordeste
253,2023-11-15 04:51:06,73.36065226105364,False,None,Corporate,PIX,Sudeste
254,2023-09-09 16:25:25,57.80569588827678,False,None,Retail,PIX,Norte
255,2023-04-19 16:58:07,34.13903213384154,False,None,Government,Cartão,Nordeste
256,2023-09-23 08:44:15,59.449712605213016,True,VIP,Retail,Boleto,Norte
257,2023-10-05 17:39:35,36.961214671761255,False,None,Retail,Cartão,Nordeste
258,2024-01-12 08:52:03,44.855522507650186,False,None,Retail,Cartão,Sudeste
259,2023-11-16 11:56:32,55.746232355672284,False,None,Retail,Cartão,Centro-Oeste
260,2023-08-15 22:03:41,37.92860980071892,False,None,Corporate,Boleto,Norte
261,2023-09-16 17:25:04,32.80399539923323,False,None,Corporate,PIX,Centro-Oeste
262,2023-10-30 15:16:09,56.98659977736235,False,None,Corporate,Boleto,Nordeste
263,2023-07-03 01:15:31,78.00836306468473,False,None,Retail,PIX,Nordeste
264,2023-12-08 01:40:27,68.64851495719196,True,Promoção,Retail,Cartão,Sudeste
265,2023-07-16 14:21:49,60.60779277575142,False,None,Corporate,Cartão,Nordeste
266,2023-06-07 07:13:42,64.68778153384599,False,None,Corporate,PIX,Sudeste
267,2023-12-26 14:00:33,59.56579245772875,False,None,Retail,PIX,Nordeste
268,2023-06-24 06:26:10,56.74850344114089,False,None,Corporate,Cartão,Centro-Oeste
269,2023-11-04 00:08:16,63.479267593979706,True,Promoção,Government,Boleto,Nordeste
270,2023-10-14 11:37:20,29.474553619189667,False,None,Corporate,Cartão,Norte
271,2024-01-20 00:58:31,52.9922794916437,False,None,Retail,Cartão,Sul
272,2024-01-24 05:08:32,48.78577690634235,False,None,Corporate,PIX,Norte
273,2023-06-15 11:10:50,51.18354246716846,False,None,Retail,PIX,Norte
274,2023-04-28 09:52:48,43.079416778798155,False,None,Corporate,Cartão,Sudeste
275,2023-04-21 14:34:41,57.80731767161348,True,Promoção,Retail,Cartão,Nordeste
276,2023-08-30 04:11:45,37.731079854685895,False,None,Government,Cartão,Centro-Oeste
277,2023-12-12 23:08:11,41.99217605911949,False,None,Corporate,PIX,Nordeste
278,2023-12-03 20:29:41,40.1918012952185,False,None,Retail,Cartão,Sul
279,2023-07-17 12:21:42,62.95919955904804,True,Promoção,Corporate,PIX,Nordeste
280,2024-01-02 22:32:04,49.824147451862096,True,Promoção,Retail,PIX,Sul
281,2023-06-23 16:18:39,43.08751490304856,False,None,Retail,Cartão,Sul
282,2023-07-28 05:02:24,131.02259279376594,False,None,Retail,PIX,Norte
283,2023-07-04 11:54:40,50.058209250206104,False,None,Retail,Boleto,Sul
284,2024-01-01 20:12:02,74.33262378304781,True,ErroSistema,Government,Cartão,Sul
285,2023-06-08 14:28:13,31.45219495479992,False,None,Retail,Cartão,Centro-Oeste
286,2023-11-17 06:09:05,60.132649965196784,True,CoberturaEspecial,Corporate,PIX,Sudeste
287,2023-12-27 10:00:11,57.07793507046512,False,None,Retail,Cartão,Nordeste
288,2023-08-19 19:36:57,36.75551902329836,False,None,Corporate,PIX,Centro-Oeste
289,2023-06-21 09:40:47,72.0030993523203,False,None,Retail,Cartão,Sudeste
290,2024-02-12 03:51:33,58.08920676321014,False,None,Retail,Cartão,Norte
291,2024-03-20 00:04:06,42.38400045155365,False,None,Government,PIX,Centro-Oeste
292,2023-05-01 22:50:43,22.1088001108061,True,Promoção,Retail,PIX,Centro-Oeste
293,2023-09-01 15:01:10,53.43720251748669,True,CoberturaEspecial,Corporate,Cartão,Norte
294,2023-10-25 06:03:54,49.32881622866025,False,None,Retail,Cartão,Sul
295,2023-08-19 15:11:51,34.53930603100821,False,None,Retail,Boleto,Norte
296,2023-09-28 04:22:18,34.34578384796545,False,None,Corporate,Cartão,Nordeste
297,2023-07-10 05:07:10,63.027648006792575,False,None,Corporate,PIX,Norte
298,2024-02-24 10:08:37,20.664576390185076,False,None,Retail,Cartão,Centro-Oeste
299,2023-05-18 14:37:11,54.71424132609555,False,None,Government,PIX,Norte
300,2023-07-05 01:58:28,47.18844537033708,False,None,Retail,Boleto,Nordeste
301,2024-04-16 04:11:31,57.45732242530159,False,None,Retail,Cartão,Sul
302,2024-03-25 01:03:29,45.58542485209698,False,None,Retail,Cartão,Sul
303,2023-05-24 15:39:49,54.39912447890472,False,None,Corporate,Cartão,Sudeste
304,2023-05-08 05:38:29,38.85837733206936,True,ErroSistema,Retail,Cartão,Sudeste
305,2023-11-29 22:09:14,49.26192625739947,False,None,Retail,PIX,Nordeste
306,2023-10-31 10:54:54,57.33625817226114,True,ErroSistema,Government,Cartão,Sudeste
307,2023-11-21 08:27:27,52.26307806913205,False,None,Retail,Boleto,Sul
308,2023-07-01 01:55:27,55.70460263602317,False,None,Retail,Boleto,Sul
309,2024-04-09 19:05:04,36.0811805082253,False,None,Retail,Cartão,Sudeste
310,2023-08-10 08:11:52,41.139881571727216,False,None,Retail,Cartão,Norte
311,2023-05-12 05:49:47,41.39990241176082,False,None,Retail,PIX,Sul
312,2023-05-08 04:51:06,45.852653666198705,False,None,Retail,Cartão,Sudeste
313,2024-03-23 13:42:29,70.37874304426742,True,ErroSistema,Retail,Boleto,Sudeste
314,2023-05-13 20:53:35,44.68731866696449,False,None,Retail,Cartão,Nordeste
315,2023-07-13 03:15:40,32.8466081035175,False,None,Corporate,Cartão,Nordeste
316,2024-03-21 20:18:10,58.12468531775889,False,None,Government,Cartão,Sul
317,2023-12-21 08:04:35,70.19965147151723,False,None,Corporate,Cartão,Centro-Oeste
318,2024-01-24 16:25:31,31.08182222221536,False,None,Retail,PIX,Sudeste
319,2024-01-26 19:40:42,79.59216132077135,False,None,Retail,Cartão,Norte
320,2023-07-02 02:53:23,56.227649034846074,True,Promoção,Corporate,Cartão,Centro-Oeste
321,2023-06-05 20:41:54,65.50836183602587,False,None,Corporate,Boleto,Sudeste
322,2023-04-29 12:58:01,72.00607452564972,False,None,Retail,Cartão,Centro-Oeste
323,2023-11-17 18:53:54,64.58926464061614,False,None,Retail,Cartão,Sudeste
324,2023-12-14 06:47:26,48.34196604488477,False,None,Corporate,PIX,Sudeste
325,2023-12-19 09:00:03,68.26547216287122,False,None,Retail,Cartão,Centro-Oeste
326,2023-12-01 01:43:59,53.818996548063794,False,None,Retail,PIX,Nordeste
327,2023-08-17 14:59:18,66.3572708736146,False,None,Retail,Cartão,Sudeste
